"No.","Time","Source","Destination","Protocol","Length","Info","dest (r)","dest(u)","src (r)","src(u)","New Column"
"41087","3292.910585","192.168.111.43","17.253.27.195","TCP","66","62744  >  443 [ACK] Seq=1043 Ack=857245 Win=49152 Len=0 TSval=361985715 TSecr=454471254","443","443","62744","62744","41087"
"41088","3292.910605","192.168.111.43","17.253.27.195","TCP","66","62738  >  443 [ACK] Seq=1033 Ack=2041326 Win=30400 Len=0 TSval=1616392697 TSecr=2302959272","443","443","62738","62738","41088"
"41089","3292.910631","192.168.111.43","17.253.27.195","TCP","66","62738  >  443 [ACK] Seq=1033 Ack=2044214 Win=27520 Len=0 TSval=1616392697 TSecr=2302959276","443","443","62738","62738","41089"
"41090","3292.911780","17.253.27.195","192.168.111.43","TLSv1.3","1510","Application Data","62744","62744","443","443","41090"
"41091","3292.911781","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=858689 Ack=1043 Win=32256 Len=1444 TSval=454471258 TSecr=361985600 [TCP PDU reassembled in 41116]","62744","62744","443","443","41091"
"41092","3292.911782","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=860133 Ack=1043 Win=32256 Len=1444 TSval=454471261 TSecr=361985600 [TCP PDU reassembled in 41116]","62744","62744","443","443","41092"
"41093","3292.911783","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=861577 Ack=1043 Win=32256 Len=1444 TSval=454471261 TSecr=361985600 [TCP PDU reassembled in 41116]","62744","62744","443","443","41093"
"41094","3292.911784","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [ACK] Seq=2044214 Ack=1033 Win=32256 Len=1444 TSval=2302959281 TSecr=1616392601 [TCP PDU reassembled in 41115]","62738","62738","443","443","41094"
"41095","3292.911785","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [PSH, ACK] Seq=2045658 Ack=1033 Win=32256 Len=1444 TSval=2302959281 TSecr=1616392601 [TCP PDU reassembled in 41115]","62738","62738","443","443","41095"
"41096","3292.911786","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=863021 Ack=1043 Win=32256 Len=1444 TSval=454471265 TSecr=361985600 [TCP PDU reassembled in 41116]","62744","62744","443","443","41096"
"41097","3292.911787","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=864465 Ack=1043 Win=32256 Len=1444 TSval=454471265 TSecr=361985600 [TCP PDU reassembled in 41116]","62744","62744","443","443","41097"
"41098","3292.911788","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [ACK] Seq=2047102 Ack=1033 Win=32256 Len=1444 TSval=2302959285 TSecr=1616392601 [TCP PDU reassembled in 41115]","62738","62738","443","443","41098"
"41099","3292.911855","192.168.111.43","17.253.27.195","TCP","66","62744  >  443 [ACK] Seq=1043 Ack=865909 Win=49152 Len=0 TSval=361985717 TSecr=454471265","443","443","62744","62744","41099"
"41100","3292.911887","192.168.111.43","17.253.27.195","TCP","66","62738  >  443 [ACK] Seq=1033 Ack=2048546 Win=26048 Len=0 TSval=1616392699 TSecr=2302959285","443","443","62738","62738","41100"
"41101","3292.912860","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=865909 Ack=1043 Win=32256 Len=1444 TSval=454471268 TSecr=361985600 [TCP PDU reassembled in 41116]","62744","62744","443","443","41101"
"41102","3292.912891","192.168.111.43","17.253.27.195","TCP","66","62744  >  443 [ACK] Seq=1043 Ack=867353 Win=49152 Len=0 TSval=361985718 TSecr=454471268","443","443","62744","62744","41102"
"41103","3292.914470","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=867353 Ack=1043 Win=32256 Len=1444 TSval=454471268 TSecr=361985600 [TCP PDU reassembled in 41116]","62744","62744","443","443","41103"
"41104","3292.914471","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [ACK] Seq=2048546 Ack=1033 Win=32256 Len=1444 TSval=2302959287 TSecr=1616392601 [TCP PDU reassembled in 41115]","62738","62738","443","443","41104"
"41105","3292.914473","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [PSH, ACK] Seq=2049990 Ack=1033 Win=32256 Len=1444 TSval=2302959287 TSecr=1616392601 [TCP PDU reassembled in 41115]","62738","62738","443","443","41105"
"41106","3292.914474","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=868797 Ack=1043 Win=32256 Len=1444 TSval=454471272 TSecr=361985600 [TCP PDU reassembled in 41116]","62744","62744","443","443","41106"
"41107","3292.914475","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=870241 Ack=1043 Win=32256 Len=1444 TSval=454471272 TSecr=361985600 [TCP PDU reassembled in 41116]","62744","62744","443","443","41107"
"41108","3292.914512","192.168.111.43","17.253.27.195","TCP","66","62744  >  443 [ACK] Seq=1043 Ack=871685 Win=49152 Len=0 TSval=361985719 TSecr=454471272","443","443","62744","62744","41108"
"41109","3292.914538","192.168.111.43","17.253.27.195","TCP","66","62738  >  443 [ACK] Seq=1033 Ack=2051434 Win=26048 Len=0 TSval=1616392701 TSecr=2302959287","443","443","62738","62738","41109"
"41110","3292.923446","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [ACK] Seq=2051434 Ack=1033 Win=32256 Len=1444 TSval=2302959292 TSecr=1616392601 [TCP PDU reassembled in 41115]","62738","62738","443","443","41110"
"41111","3292.923448","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [PSH, ACK] Seq=2052878 Ack=1033 Win=32256 Len=1444 TSval=2302959292 TSecr=1616392601 [TCP PDU reassembled in 41115]","62738","62738","443","443","41111"
"41112","3292.923449","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=871685 Ack=1043 Win=32256 Len=1444 TSval=454471275 TSecr=361985600 [TCP PDU reassembled in 41116]","62744","62744","443","443","41112"
"41113","3292.923451","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=873129 Ack=1043 Win=32256 Len=1444 TSval=454471275 TSecr=361985600 [TCP PDU reassembled in 41116]","62744","62744","443","443","41113"
"41114","3292.923452","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [ACK] Seq=2054322 Ack=1033 Win=32256 Len=1444 TSval=2302959296 TSecr=1616392601 [TCP PDU reassembled in 41115]","62738","62738","443","443","41114"
"41115","3292.923453","17.253.27.195","192.168.111.43","TLSv1.3","1510","Application Data","62738","62738","443","443","41115"
"41116","3292.923454","17.253.27.195","192.168.111.43","TLSv1.3","1510","Application Data","62744","62744","443","443","41116"
"41117","3292.923455","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=876017 Ack=1043 Win=32256 Len=1444 TSval=454471279 TSecr=361985600 [TCP PDU reassembled in 41148]","62744","62744","443","443","41117"
"41118","3292.923456","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=877461 Ack=1043 Win=32256 Len=1444 TSval=454471282 TSecr=361985600 [TCP PDU reassembled in 41148]","62744","62744","443","443","41118"
"41119","3292.923458","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=878905 Ack=1043 Win=32256 Len=1444 TSval=454471282 TSecr=361985600 [TCP PDU reassembled in 41148]","62744","62744","443","443","41119"
"41120","3292.923459","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [ACK] Seq=2057210 Ack=1033 Win=32256 Len=1444 TSval=2302959301 TSecr=1616392601 [TCP PDU reassembled in 41146]","62738","62738","443","443","41120"
"41121","3292.923460","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [PSH, ACK] Seq=2058654 Ack=1033 Win=32256 Len=1444 TSval=2302959301 TSecr=1616392601 [TCP PDU reassembled in 41146]","62738","62738","443","443","41121"
"41122","3292.923461","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=880349 Ack=1043 Win=32256 Len=1444 TSval=454471286 TSecr=361985600 [TCP PDU reassembled in 41148]","62744","62744","443","443","41122"
"41123","3292.923528","192.168.111.43","17.253.27.195","TCP","66","62738  >  443 [ACK] Seq=1033 Ack=2060098 Win=17408 Len=0 TSval=1616392710 TSecr=2302959301","443","443","62738","62738","41123"
"41124","3292.923568","192.168.111.43","17.253.27.195","TCP","66","62744  >  443 [ACK] Seq=1043 Ack=881793 Win=39104 Len=0 TSval=361985728 TSecr=454471286","443","443","62744","62744","41124"
"41125","3292.926172","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=881793 Ack=1043 Win=32256 Len=1444 TSval=454471286 TSecr=361985600 [TCP PDU reassembled in 41148]","62744","62744","443","443","41125"
"41126","3292.926174","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [ACK] Seq=2060098 Ack=1033 Win=32256 Len=1444 TSval=2302959305 TSecr=1616392601 [TCP PDU reassembled in 41146]","62738","62738","443","443","41126"
"41127","3292.926175","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [PSH, ACK] Seq=2061542 Ack=1033 Win=32256 Len=1444 TSval=2302959305 TSecr=1616392601 [TCP PDU reassembled in 41146]","62738","62738","443","443","41127"
"41128","3292.926177","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=883237 Ack=1043 Win=32256 Len=1444 TSval=454471289 TSecr=361985600 [TCP PDU reassembled in 41148]","62744","62744","443","443","41128"
"41129","3292.926178","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=884681 Ack=1043 Win=32256 Len=1444 TSval=454471289 TSecr=361985600 [TCP PDU reassembled in 41148]","62744","62744","443","443","41129"
"41130","3292.926254","192.168.111.43","17.253.27.195","TCP","66","62744  >  443 [ACK] Seq=1043 Ack=886125 Win=34816 Len=0 TSval=361985731 TSecr=454471289","443","443","62744","62744","41130"
"41131","3292.926304","192.168.111.43","17.253.27.195","TCP","66","62738  >  443 [ACK] Seq=1033 Ack=2062986 Win=14528 Len=0 TSval=1616392713 TSecr=2302959305","443","443","62738","62738","41131"
"41132","3292.932330","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [ACK] Seq=2062986 Ack=1033 Win=32256 Len=1444 TSval=2302959310 TSecr=1616392601 [TCP PDU reassembled in 41146]","62738","62738","443","443","41132"
"41133","3292.932332","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [PSH, ACK] Seq=2064430 Ack=1033 Win=32256 Len=1444 TSval=2302959310 TSecr=1616392601 [TCP PDU reassembled in 41146]","62738","62738","443","443","41133"
"41134","3292.932333","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [ACK] Seq=2065874 Ack=1033 Win=32256 Len=1444 TSval=2302959314 TSecr=1616392601 [TCP PDU reassembled in 41146]","62738","62738","443","443","41134"
"41135","3292.932334","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [PSH, ACK] Seq=2067318 Ack=1033 Win=32256 Len=1444 TSval=2302959314 TSecr=1616392601 [TCP PDU reassembled in 41146]","62738","62738","443","443","41135"
"41136","3292.932335","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [ACK] Seq=2068762 Ack=1033 Win=32256 Len=1444 TSval=2302959319 TSecr=1616392601 [TCP PDU reassembled in 41146]","62738","62738","443","443","41136"
"41137","3292.932387","192.168.111.43","17.253.27.195","TCP","66","62738  >  443 [ACK] Seq=1033 Ack=2070206 Win=7360 Len=0 TSval=1616392719 TSecr=2302959319","443","443","62738","62738","41137"
"41138","3292.986403","17.248.168.194","192.168.111.43","QUIC","73","Protected Payload (KP0), DCID=8e428fc79d99b6ab","54095","54095","443","443","41138"
"41139","3293.007511","192.168.111.43","17.8.137.5","TLSv1.3","132","Application Data","443","443","62730","62730","41139"
"41140","3293.008109","192.168.111.43","17.8.137.5","TLSv1.3","1514","Application Data","443","443","62730","62730","41140"
"41141","3293.008886","17.253.27.195","192.168.111.43","TCP","1510","443  >  62746 [PSH, ACK] Seq=67376 Ack=1036 Win=32256 Len=1444 TSval=454471327 TSecr=52300087 [TCP PDU reassembled in 41154]","62746","62746","443","443","41141"
"41142","3293.008991","192.168.111.43","17.253.27.195","TCP","66","62746  >  443 [ACK] Seq=1036 Ack=68820 Win=10112 Len=0 TSval=52300186 TSecr=454471327","443","443","62746","62746","41142"
"41143","3293.014672","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=886125 Ack=1043 Win=32256 Len=1444 TSval=454471327 TSecr=361985684 [TCP PDU reassembled in 41148]","62744","62744","443","443","41143"
"41144","3293.014675","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=887569 Ack=1043 Win=32256 Len=1444 TSval=454471327 TSecr=361985684 [TCP PDU reassembled in 41148]","62744","62744","443","443","41144"
"41145","3293.014676","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [ACK] Seq=2070206 Ack=1033 Win=32256 Len=1444 TSval=2302959345 TSecr=1616392719 [TCP PDU reassembled in 41146]","62738","62738","443","443","41145"
"41146","3293.014677","17.253.27.195","192.168.111.43","TLSv1.3","1510","Application Data","62738","62738","443","443","41146"
"41147","3293.014682","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=889013 Ack=1043 Win=32256 Len=1444 TSval=454471328 TSecr=361985684 [TCP PDU reassembled in 41148]","62744","62744","443","443","41147"
"41148","3293.014684","17.253.27.195","192.168.111.43","TLSv1.3","1510","Application Data","62744","62744","443","443","41148"
"41149","3293.014685","17.253.27.195","192.168.111.43","TCP","1510","443  >  62746 [ACK] Seq=68820 Ack=1036 Win=32256 Len=1444 TSval=454471329 TSecr=52300087 [TCP PDU reassembled in 41154]","62746","62746","443","443","41149"
"41150","3293.014687","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [ACK] Seq=2073094 Ack=1033 Win=32256 Len=1444 TSval=2302959348 TSecr=1616392719 [TCP PDU reassembled in 41237]","62738","62738","443","443","41150"
"41151","3293.014688","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [PSH, ACK] Seq=2074538 Ack=1033 Win=32256 Len=1444 TSval=2302959348 TSecr=1616392719 [TCP PDU reassembled in 41237]","62738","62738","443","443","41151"
"41152","3293.014689","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=891901 Ack=1043 Win=32256 Len=1444 TSval=454471332 TSecr=361985731 [TCP PDU reassembled in 41173]","62744","62744","443","443","41152"
"41153","3293.014691","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=893345 Ack=1043 Win=32256 Len=1444 TSval=454471332 TSecr=361985731 [TCP PDU reassembled in 41173]","62744","62744","443","443","41153"
"41154","3293.014692","17.253.27.195","192.168.111.43","TLSv1.3","1510","Application Data","62746","62746","443","443","41154"
"41155","3293.014694","17.253.27.195","192.168.111.43","TCP","1510","443  >  62738 [ACK] Seq=2075982 Ack=1033 Win=32256 Len=1444 TSval=2302959352 TSecr=1616392719 [TCP PDU reassembled in 41237]","62738","62738","443","443","41155"
"41156","3293.014695","17.253.27.195","192.168.111.43","TCP","206","[TCP Window Full] 443  >  62738 [PSH, ACK] Seq=2077426 Ack=1033 Win=32256 Len=140 TSval=2302959352 TSecr=1616392719 [TCP PDU reassembled in 41237]","62738","62738","443","443","41156"
"41157","3293.014764","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=894789 Ack=1043 Win=32256 Len=1444 TSval=454471335 TSecr=361985731 [TCP PDU reassembled in 41173]","62744","62744","443","443","41157"
"41158","3293.014765","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=896233 Ack=1043 Win=32256 Len=1444 TSval=454471335 TSecr=361985731 [TCP PDU reassembled in 41173]","62744","62744","443","443","41158"
"41159","3293.014767","17.253.27.195","192.168.111.43","TCP","1510","443  >  62746 [PSH, ACK] Seq=71708 Ack=1036 Win=32256 Len=1444 TSval=454471337 TSecr=52300087 [TCP PDU reassembled in 41207]","62746","62746","443","443","41159"
"41160","3293.014796","192.168.111.43","17.253.27.195","TCP","66","62744  >  443 [ACK] Seq=1043 Ack=894789 Win=26176 Len=0 TSval=361985819 TSecr=454471332","443","443","62744","62744","41160"
"41161","3293.014825","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=897677 Ack=1043 Win=32256 Len=1444 TSval=454471339 TSecr=361985731 [TCP PDU reassembled in 41173]","62744","62744","443","443","41161"
"41162","3293.014840","192.168.111.43","17.253.27.195","TCP","66","62738  >  443 [ACK] Seq=1033 Ack=2077566 Win=4352 Len=0 TSval=1616392801 TSecr=2302959352","443","443","62738","62738","41162"
"41163","3293.014844","192.168.111.43","17.253.27.195","TCP","66","62746  >  443 [ACK] Seq=1036 Ack=71708 Win=10112 Len=0 TSval=52300191 TSecr=454471333","443","443","62746","62746","41163"
"41164","3293.014860","192.168.111.43","17.253.27.195","TCP","66","62744  >  443 [ACK] Seq=1043 Ack=897677 Win=24576 Len=0 TSval=361985819 TSecr=454471335","443","443","62744","62744","41164"
"41165","3293.014862","192.168.111.43","17.253.27.195","TCP","66","62746  >  443 [ACK] Seq=1036 Ack=73152 Win=10112 Len=0 TSval=52300191 TSecr=454471337","443","443","62746","62746","41165"
"41166","3293.015873","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=899121 Ack=1043 Win=32256 Len=1444 TSval=454471339 TSecr=361985731 [TCP PDU reassembled in 41173]","62744","62744","443","443","41166"
"41167","3293.015875","17.253.27.195","192.168.111.43","TCP","1510","443  >  62746 [PSH, ACK] Seq=73152 Ack=1036 Win=32256 Len=1444 TSval=454471341 TSecr=52300087 [TCP PDU reassembled in 41207]","62746","62746","443","443","41167"
"41168","3293.015876","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=900565 Ack=1043 Win=32256 Len=1444 TSval=454471342 TSecr=361985731 [TCP PDU reassembled in 41173]","62744","62744","443","443","41168"
"41169","3293.015878","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=902009 Ack=1043 Win=32256 Len=1444 TSval=454471342 TSecr=361985731 [TCP PDU reassembled in 41173]","62744","62744","443","443","41169"
"41170","3293.015879","17.253.27.195","192.168.111.43","TCP","1510","443  >  62746 [ACK] Seq=74596 Ack=1036 Win=32256 Len=1444 TSval=454471345 TSecr=52300087 [TCP PDU reassembled in 41207]","62746","62746","443","443","41170"
"41171","3293.015881","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [ACK] Seq=903453 Ack=1043 Win=32256 Len=1444 TSval=454471346 TSecr=361985731 [TCP PDU reassembled in 41173]","62744","62744","443","443","41171"
"41172","3293.015882","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=904897 Ack=1043 Win=32256 Len=1444 TSval=454471346 TSecr=361985731 [TCP PDU reassembled in 41173]","62744","62744","443","443","41172"
"41173","3293.015884","17.253.27.195","192.168.111.43","TLSv1.3","1510","Application Data","62744","62744","443","443","41173"
"41174","3293.015885","17.253.27.195","192.168.111.43","TCP","1510","443  >  62744 [PSH, ACK] Seq=907785 Ack=1043 Win=32256 Len=1444 TSval=454471349 TSecr=361985731 [TCP PDU reassembled in 41196]","62744","62744","443","443","41174"
