"No.","Time","Source","Destination","Protocol","Length","Info","dest (r)","dest(u)","src (r)","src(u)","New Column"
"60470","3823.566504","17.248.210.8","192.168.111.43","TCP","1514","443  >  52199 [ACK] Seq=1179500 Ack=613822 Win=174080 Len=1448 TSval=1008399075 TSecr=1023465641 [TCP PDU reassembled in 60471]","52199","52199","443","443","60470"
"60471","3823.566507","17.248.210.8","192.168.111.43","TLSv1.3","1278","Application Data","52199","52199","443","443","60471"
"60472","3823.566671","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=613822 Ack=1182160 Win=128384 Len=0 TSval=1023465668 TSecr=1008399075","443","443","52199","52199","60472"
"60473","3823.614626","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60473"
"60474","3823.614929","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60474"
"60475","3823.638030","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1182160 Ack=614490 Win=174080 Len=0 TSval=1008399150 TSecr=1023465716","52199","52199","443","443","60475"
"60476","3823.638032","17.248.210.8","192.168.111.43","TCP","1514","443  >  52199 [ACK] Seq=1182160 Ack=614490 Win=174080 Len=1448 TSval=1008399151 TSecr=1023465716 [TCP PDU reassembled in 60477]","52199","52199","443","443","60476"
"60477","3823.638033","17.248.210.8","192.168.111.43","TLSv1.3","1308","Application Data","52199","52199","443","443","60477"
"60478","3823.638213","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=614490 Ack=1184850 Win=128320 Len=0 TSval=1023465739 TSecr=1008399151","443","443","52199","52199","60478"
"60479","3823.669297","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60479"
"60480","3823.669595","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60480"
"60481","3823.695546","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1184850 Ack=615158 Win=174080 Len=0 TSval=1008399205 TSecr=1023465770","52199","52199","443","443","60481"
"60482","3823.695548","17.248.210.8","192.168.111.43","TCP","1514","443  >  52199 [ACK] Seq=1184850 Ack=615158 Win=174080 Len=1448 TSval=1008399205 TSecr=1023465770 [TCP PDU reassembled in 60484]","52199","52199","443","443","60482"
"60483","3823.695720","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=615158 Ack=1186298 Win=129600 Len=0 TSval=1023465797 TSecr=1008399205","443","443","52199","52199","60483"
"60484","3823.699432","17.248.210.8","192.168.111.43","TLSv1.3","1272","Application Data","52199","52199","443","443","60484"
"60485","3823.699498","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=615158 Ack=1187504 Win=129856 Len=0 TSval=1023465801 TSecr=1008399205","443","443","52199","52199","60485"
"60486","3823.726026","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60486"
"60487","3823.726307","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60487"
"60488","3823.751957","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1187504 Ack=615826 Win=174080 Len=0 TSval=1008399264 TSecr=1023465827","52199","52199","443","443","60488"
"60489","3823.751959","17.248.210.8","192.168.111.43","TCP","1514","443  >  52199 [ACK] Seq=1187504 Ack=615826 Win=174080 Len=1448 TSval=1008399265 TSecr=1023465827 [TCP PDU reassembled in 60491]","52199","52199","443","443","60489"
"60490","3823.752114","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=615826 Ack=1188952 Win=129600 Len=0 TSval=1023465853 TSecr=1008399265","443","443","52199","52199","60490"
"60491","3823.756486","17.248.210.8","192.168.111.43","TLSv1.3","1275","Application Data","52199","52199","443","443","60491"
"60492","3823.756616","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=615826 Ack=1190161 Win=129856 Len=0 TSval=1023465858 TSecr=1008399265","443","443","52199","52199","60492"
"60493","3823.782211","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60493"
"60494","3823.782590","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60494"
"60495","3823.802775","fe80::499:16b4:ff4:24fa","ff02::fb","MDNS","212","Standard query 0x0000 PTR _companion-link._tcp.local, ""QM"" question PTR Savanah Lares._companion-link._tcp.local PTR Zephaniahâ\200\231s MacBook Air._companion-link._tcp.local PTR Savanahâ\200\231s MacBook Air._companion-link._tcp.local","5353","5353","5353","5353","60495"
"60496","3823.804202","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1190161 Ack=616494 Win=174080 Len=0 TSval=1008399317 TSecr=1023465883","52199","52199","443","443","60496"
"60497","3823.845651","17.248.210.8","192.168.111.43","TLSv1.3","1060","Application Data","52199","52199","443","443","60497"
"60498","3823.845797","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=616494 Ack=1191155 Win=131072 Len=0 TSval=1023465947 TSecr=1008399359","443","443","52199","52199","60498"
"60499","3823.850021","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60499"
"60500","3823.850273","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60500"
"60501","3823.876469","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1191155 Ack=617162 Win=174080 Len=0 TSval=1008399382 TSecr=1023465951","52199","52199","443","443","60501"
"60502","3823.903968","17.248.210.8","192.168.111.43","TLSv1.3","1060","Application Data","52199","52199","443","443","60502"
"60503","3823.904148","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=617162 Ack=1192149 Win=131072 Len=0 TSval=1023466005 TSecr=1008399416","443","443","52199","52199","60503"
"60504","3823.936842","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60504"
"60505","3823.937125","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60505"
"60506","3823.961401","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1192149 Ack=617830 Win=174080 Len=0 TSval=1008399470 TSecr=1023466038","52199","52199","443","443","60506"
"60507","3823.961402","17.248.210.8","192.168.111.43","TCP","1514","443  >  52199 [ACK] Seq=1192149 Ack=617830 Win=174080 Len=1448 TSval=1008399471 TSecr=1023466038 [TCP PDU reassembled in 60510]","52199","52199","443","443","60507"
"60508","3823.961526","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=617830 Ack=1193597 Win=129600 Len=0 TSval=1023466063 TSecr=1008399471","443","443","52199","52199","60508"
"60509","3823.966528","17.248.210.8","192.168.111.43","TCP","1514","443  >  52199 [PSH, ACK] Seq=1193597 Ack=617830 Win=174080 Len=1448 TSval=1008399471 TSecr=1023466038 [TCP PDU reassembled in 60510]","52199","52199","443","443","60509"
"60510","3823.966529","17.248.210.8","192.168.111.43","TLSv1.3","574","Application Data","52199","52199","443","443","60510"
"60511","3823.966614","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=617830 Ack=1195553 Win=129088 Len=0 TSval=1023466068 TSecr=1008399472","443","443","52199","52199","60511"
"60512","3823.995291","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60512"
"60513","3823.995568","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60513"
"60514","3824.019707","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1195553 Ack=618498 Win=174080 Len=0 TSval=1008399533 TSecr=1023466096","52199","52199","443","443","60514"
"60515","3824.021167","17.248.210.8","192.168.111.43","TLSv1.3","1133","Application Data","52199","52199","443","443","60515"
"60516","3824.021331","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=618498 Ack=1196620 Win=131072 Len=0 TSval=1023466122 TSecr=1008399534","443","443","52199","52199","60516"
"60517","3824.038051","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60517"
"60518","3824.038458","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60518"
"60519","3824.056979","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1196620 Ack=619166 Win=174080 Len=0 TSval=1008399569 TSecr=1023466139","52199","52199","443","443","60519"
"60520","3824.056980","17.248.210.8","192.168.111.43","TLSv1.3","1134","Application Data","52199","52199","443","443","60520"
"60521","3824.057053","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=619166 Ack=1197688 Win=129984 Len=0 TSval=1023466158 TSecr=1008399570","443","443","52199","52199","60521"
"60522","3824.071196","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60522"
"60523","3824.071494","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60523"
"60524","3824.090647","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1197688 Ack=619834 Win=174080 Len=0 TSval=1008399604 TSecr=1023466172","52199","52199","443","443","60524"
"60525","3824.090648","17.248.210.8","192.168.111.43","TLSv1.3","1135","Application Data","52199","52199","443","443","60525"
"60526","3824.090740","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=619834 Ack=1198757 Win=129984 Len=0 TSval=1023466192 TSecr=1008399605","443","443","52199","52199","60526"
"60527","3824.096818","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60527"
"60528","3824.097099","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60528"
"60529","3824.108332","8a:96:dd:09:e9:d0","Broadcast","ARP","60","Who has 192.168.111.101? Tell 192.168.111.75","","","","","60529"
"60530","3824.116255","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1198757 Ack=620502 Win=174080 Len=0 TSval=1008399630 TSecr=1023466198","52199","52199","443","443","60530"
"60531","3824.116256","17.248.210.8","192.168.111.43","TLSv1.3","1133","Application Data","52199","52199","443","443","60531"
"60532","3824.116369","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=620502 Ack=1199824 Win=129984 Len=0 TSval=1023466217 TSecr=1008399630","443","443","52199","52199","60532"
"60533","3824.125138","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60533"
"60534","3824.125459","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60534"
"60535","3824.143814","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1199824 Ack=621170 Win=174080 Len=0 TSval=1008399657 TSecr=1023466226","52199","52199","443","443","60535"
"60536","3824.145724","17.248.210.8","192.168.111.43","TLSv1.3","1133","Application Data","52199","52199","443","443","60536"
"60537","3824.145891","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=621170 Ack=1200891 Win=131072 Len=0 TSval=1023466247 TSecr=1008399658","443","443","52199","52199","60537"
"60538","3824.153801","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60538"
"60539","3824.154082","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60539"
"60540","3824.172247","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1200891 Ack=621838 Win=174080 Len=0 TSval=1008399684 TSecr=1023466255","52199","52199","443","443","60540"
"60541","3824.172248","17.248.210.8","192.168.111.43","TLSv1.3","1132","Application Data","52199","52199","443","443","60541"
"60542","3824.172370","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=621838 Ack=1201957 Win=129984 Len=0 TSval=1023466273 TSecr=1008399685","443","443","52199","52199","60542"
"60543","3824.189152","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60543"
"60544","3824.189456","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60544"
"60545","3824.212540","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1201957 Ack=622506 Win=174080 Len=0 TSval=1008399725 TSecr=1023466290","52199","52199","443","443","60545"
"60546","3824.212542","17.248.210.8","192.168.111.43","TLSv1.3","1134","Application Data","52199","52199","443","443","60546"
"60547","3824.212673","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=622506 Ack=1203025 Win=129984 Len=0 TSval=1023466314 TSecr=1008399725","443","443","52199","52199","60547"
"60548","3824.225204","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60548"
"60549","3824.225533","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60549"
"60550","3824.245632","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1203025 Ack=623174 Win=174080 Len=0 TSval=1008399759 TSecr=1023466326","52199","52199","443","443","60550"
"60551","3824.261293","17.248.210.8","192.168.111.43","TLSv1.3","1131","Application Data","52199","52199","443","443","60551"
"60552","3824.261525","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=623174 Ack=1204090 Win=131072 Len=0 TSval=1023466363 TSecr=1008399774","443","443","52199","52199","60552"
"60553","3824.271467","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60553"
"60554","3824.271830","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60554"
"60555","3824.301524","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1204090 Ack=623842 Win=174080 Len=0 TSval=1008399811 TSecr=1023466373","52199","52199","443","443","60555"
"60556","3824.301531","17.248.210.8","192.168.111.43","TLSv1.3","1132","Application Data","52199","52199","443","443","60556"
"60557","3824.301681","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=623842 Ack=1205156 Win=129984 Len=0 TSval=1023466403 TSecr=1008399812","443","443","52199","52199","60557"
"60558","3824.314109","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60558"
"60559","3824.314484","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60559"
"60560","3824.335329","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1205156 Ack=624510 Win=174080 Len=0 TSval=1008399844 TSecr=1023466415","52199","52199","443","443","60560"
"60561","3824.337944","17.248.210.8","192.168.111.43","TLSv1.3","1133","Application Data","52199","52199","443","443","60561"
"60562","3824.338190","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=624510 Ack=1206223 Win=131072 Len=0 TSval=1023466439 TSecr=1008399845","443","443","52199","52199","60562"
"60563","3824.350141","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60563"
"60564","3824.350637","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60564"
"60565","3824.376930","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1206223 Ack=625178 Win=174080 Len=0 TSval=1008399882 TSecr=1023466451","52199","52199","443","443","60565"
"60566","3824.376932","17.248.210.8","192.168.111.43","TLSv1.3","1132","Application Data","52199","52199","443","443","60566"
"60567","3824.377100","192.168.111.43","17.248.210.8","TCP","66","52199  >  443 [ACK] Seq=625178 Ack=1207289 Win=129984 Len=0 TSval=1023466478 TSecr=1008399883","443","443","52199","52199","60567"
"60568","3824.388647","192.168.111.43","17.248.210.8","TLSv1.3","635","Application Data","443","443","52199","52199","60568"
"60569","3824.389064","192.168.111.43","17.248.210.8","TLSv1.3","165","Application Data","443","443","52199","52199","60569"
"60570","3824.416023","192.168.111.52","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251","","","","","60570"
"60571","3824.418924","17.248.210.8","192.168.111.43","TCP","66","443  >  52199 [ACK] Seq=1207289 Ack=625846 Win=174080 Len=0 TSval=1008399920 TSecr=1023466490","52199","52199","443","443","60571"
"60572","3824.418925","17.248.210.8","192.168.111.43","TLSv1.3","1132","Application Data","52199","52199","443","443","60572"
